schedule,chunksize,num_threads,loop,time
static,16,3,2,0.207626
static,16,3,1,0.063490
static,16,3,2,0.204204
static,16,3,1,0.063432
static,16,3,2,0.207308
static,16,3,1,0.062918
static,16,3,2,0.205998
static,16,3,1,0.062996
static,16,3,2,0.203967
static,16,6,1,0.037069
static,16,6,2,0.175358
static,16,6,1,0.037018
static,16,6,2,0.174597
static,16,6,1,0.037005
static,16,6,2,0.172591
static,16,6,1,0.037010
static,16,6,2,0.174868
static,16,6,1,0.037289
static,16,6,2,0.175835
static,16,6,1,0.037055
static,16,6,2,0.172573
static,16,6,1,0.037028
static,16,6,2,0.175115
static,16,6,1,0.037040
static,16,6,2,0.174227
static,16,6,1,0.037020
static,16,6,2,0.172582
static,16,6,1,0.037022
static,16,6,2,0.172656
static,16,6,1,0.037041
static,16,6,2,0.174783
static,16,6,1,0.037061
static,16,6,2,0.172584
static,16,6,1,0.037066
static,16,6,2,0.175457
static,16,6,1,0.037012
static,16,6,2,0.172755
static,16,6,1,0.037033
static,16,6,2,0.172767
static,16,6,1,0.037091
static,16,6,2,0.175441
static,16,6,1,0.037054
static,16,6,2,0.172647
static,16,6,1,0.037067
static,16,6,2,0.175459
static,16,6,1,0.037028
static,16,6,2,0.173833
static,16,6,1,0.037017
static,16,6,2,0.172739
static,16,12,1,0.021741
static,16,12,2,0.154179
static,16,12,1,0.021910
static,16,12,2,0.154461
static,16,12,1,0.021764
static,16,12,2,0.154357
static,16,12,1,0.021756
static,16,12,2,0.153999
static,16,12,1,0.021733
static,16,12,2,0.154067
static,16,12,1,0.021772
static,16,12,2,0.154166
static,16,12,1,0.021772
static,16,12,2,0.154031
static,16,12,1,0.021753
static,16,12,2,0.154068
static,16,12,1,0.021856
static,16,12,2,0.154276
static,16,12,1,0.021778
static,16,12,2,0.154151
static,16,12,1,0.021791
static,16,12,2,0.154387
static,16,12,1,0.021790
static,16,12,2,0.153879
static,16,12,1,0.021764
static,16,12,2,0.154165
static,16,12,1,0.021777
static,16,12,2,0.154175
static,16,12,1,0.021743
static,16,12,2,0.153959
static,16,12,1,0.021784
static,16,12,2,0.154251
static,16,12,1,0.021711
static,16,12,2,0.154208
static,16,12,1,0.021754
static,16,12,2,0.154083
static,16,12,1,0.021758
static,16,12,2,0.154163
static,16,12,1,0.021756
static,16,12,2,0.154125
static,16,24,1,0.014068
static,16,24,2,0.145273
static,16,24,1,0.013891
static,16,24,2,0.143478
static,16,24,1,0.013937
static,16,24,2,0.142909
static,16,24,1,0.013941
static,16,24,2,0.145216
static,16,24,1,0.013888
static,16,24,2,0.143037
static,16,24,1,0.013997
static,16,24,2,0.145310
static,16,24,1,0.014010
static,16,24,2,0.145325
static,16,24,1,0.013910
static,16,24,2,0.143244
static,16,24,1,0.013965
static,16,24,2,0.143065
static,16,24,1,0.013908
static,16,24,2,0.145015
static,16,24,1,0.013940
static,16,24,2,0.145337
static,16,24,1,0.014029
static,16,24,2,0.145345
static,16,24,1,0.013929
static,16,24,2,0.143047
static,16,24,1,0.013940
static,16,24,2,0.143095
static,16,24,1,0.014107
static,16,24,2,0.145575
static,16,24,1,0.013970
static,16,24,2,0.143007
static,16,24,1,0.014018
static,16,24,2,0.142900
static,16,24,1,0.013949
static,16,24,2,0.144356
static,16,24,1,0.014002
static,16,24,2,0.143057
static,16,24,1,0.014026
static,16,24,2,0.145305
static,32,1,1,0.170597
static,32,1,2,0.502087
static,32,1,1,0.170629
static,32,1,2,0.503413
static,32,1,1,0.170703
static,32,1,2,0.504274
static,32,1,1,0.170992
static,32,1,2,0.504119
static,32,1,1,0.170855
static,32,1,2,0.503976
static,32,1,1,0.170935
static,32,1,2,0.496971
static,32,1,1,0.170715
static,32,1,2,0.498193
static,32,1,1,0.170651
static,32,1,2,0.499405
static,32,1,1,0.170580
static,32,1,2,0.500609
static,32,1,1,0.170661
static,32,1,2,0.502714
static,32,1,1,0.170594
static,32,1,2,0.503502
static,32,1,1,0.170569
static,32,1,2,0.504117
static,32,1,1,0.170708
static,32,1,2,0.505857
static,32,1,1,0.170940
static,32,1,2,0.504479
static,32,1,1,0.170962
static,32,1,2,0.504306
static,32,1,1,0.170759
static,32,1,2,0.504107
static,32,1,1,0.170878
static,32,1,2,0.496892
static,32,1,1,0.170628
static,32,1,2,0.499172
static,32,1,1,0.170770
static,32,1,2,0.503932
static,32,1,1,0.170599
static,32,1,2,0.503361
static,32,2,1,0.091424
static,32,2,2,0.355640
static,32,2,1,0.091486
static,32,2,2,0.355983
static,32,2,1,0.091455
static,32,2,2,0.357114
static,32,2,1,0.091372
static,32,2,2,0.354691
static,32,2,1,0.091451
static,32,2,2,0.351274
static,32,2,1,0.091546
static,32,2,2,0.350166
static,32,2,1,0.091545
static,32,2,2,0.350080
static,32,2,1,0.091469
static,32,2,2,0.350411
static,32,2,1,0.091550
static,32,2,2,0.355977
static,32,2,1,0.091744
static,32,2,2,0.356098
static,32,2,1,0.091493
static,32,2,2,0.356446
static,32,2,1,0.091429
static,32,2,2,0.355915
static,32,2,1,0.091434
static,32,2,2,0.352913
static,32,2,1,0.092231
static,32,2,2,0.353952
static,32,2,1,0.091506
static,32,2,2,0.350153
static,32,2,1,0.091504
static,32,2,2,0.350216
static,32,2,1,0.091461
static,32,2,2,0.350457
static,32,2,1,0.092296
static,32,2,2,0.359204
static,32,2,1,0.091756
static,32,2,2,0.357780
static,32,2,1,0.091506
static,32,2,2,0.356364
static,32,3,1,0.065653
static,32,3,2,0.312519
static,32,3,1,0.065958
static,32,3,2,0.311397
static,32,3,1,0.065633
static,32,3,2,0.305994
static,32,3,1,0.065750
static,32,3,2,0.305937
static,32,3,1,0.065699
static,32,3,2,0.310965
static,32,3,1,0.065808
static,32,3,2,0.311065
static,32,3,1,0.065642
static,32,3,2,0.310651
static,32,3,1,0.065599
static,32,3,2,0.307788
static,32,3,1,0.066555
static,32,3,2,0.310427
static,32,3,1,0.065665
static,32,3,2,0.306071
static,32,3,1,0.065660
static,32,3,2,0.306106
static,32,3,1,0.065717
static,32,3,2,0.311070
static,32,3,1,0.065641
static,32,3,2,0.310031
static,32,3,1,0.065602
static,32,3,2,0.311005
static,32,3,1,0.065635
static,32,3,2,0.307092
static,32,3,1,0.065646
static,32,3,2,0.305668
static,32,3,1,0.065751
static,32,3,2,0.310960
static,32,3,1,0.065602
static,32,3,2,0.311461
static,32,3,1,0.065613
static,32,3,2,0.309639
static,32,3,1,0.066232
static,32,3,2,0.308655
static,32,6,1,0.040761
static,32,6,2,0.293249
static,32,6,1,0.040726
static,32,6,2,0.297141
static,32,6,1,0.040792
static,32,6,2,0.298031
static,32,6,1,0.040734
static,32,6,2,0.294417
static,32,6,1,0.040759
static,32,6,2,0.293155
static,32,6,1,0.040747
static,32,6,2,0.297386
static,32,6,1,0.040756
static,32,6,2,0.298157
static,32,6,1,0.040737
static,32,6,2,0.296550
static,32,6,1,0.040729
static,32,6,2,0.293203
static,32,6,1,0.040746
static,32,6,2,0.293342
static,32,6,1,0.040735
static,32,6,2,0.297106
static,32,6,1,0.040783
static,32,6,2,0.298073
static,32,6,1,0.040749
static,32,6,2,0.295580
static,32,6,1,0.040754
static,32,6,2,0.293267
static,32,6,1,0.040790
static,32,6,2,0.298057
static,32,6,1,0.040767
static,32,6,2,0.296561
static,32,6,1,0.040746
static,32,6,2,0.295051
static,32,6,1,0.040712
static,32,6,2,0.293338
static,32,6,1,0.040736
static,32,6,2,0.293263
static,32,6,1,0.040723
static,32,6,2,0.296489
static,32,12,1,0.025985
static,32,12,2,0.278255
static,32,12,1,0.026015
static,32,12,2,0.276758
static,32,12,1,0.025987
static,32,12,2,0.276645
static,32,12,1,0.025956
static,32,12,2,0.280953
static,32,12,1,0.025989
static,32,12,2,0.278615
static,32,12,1,0.026142
static,32,12,2,0.281838
static,32,12,1,0.026037
static,32,12,2,0.281166
static,32,12,1,0.025992
static,32,12,2,0.281026
static,32,12,1,0.026019
static,32,12,2,0.279365
static,32,12,1,0.025946
static,32,12,2,0.276907
static,32,12,1,0.025970
static,32,12,2,0.276562
static,32,12,1,0.025985
static,32,12,2,0.277020
static,32,12,1,0.025962
static,32,12,2,0.280994
static,32,12,1,0.026002
static,32,12,2,0.278603
static,32,12,1,0.025961
static,32,12,2,0.276480
static,32,12,1,0.025945
static,32,12,2,0.281158
static,32,12,1,0.025962
static,32,12,2,0.279073
static,32,12,1,0.025992
static,32,12,2,0.277629
static,32,12,1,0.025971
static,32,12,2,0.276877
static,32,12,1,0.026002
static,32,12,2,0.281218
static,32,24,1,0.018277
static,32,24,2,0.271865
static,32,24,1,0.018395
static,32,24,2,0.268450
static,32,24,1,0.018403
static,32,24,2,0.267890
static,32,24,1,0.018480
static,32,24,2,0.272311
static,32,24,1,0.018394
static,32,24,2,0.272327
static,32,24,1,0.018380
static,32,24,2,0.267872
static,32,24,1,0.018387
static,32,24,2,0.272697
static,32,24,1,0.018516
static,32,24,2,0.272242
static,32,24,1,0.018444
static,32,24,2,0.272255
static,32,24,1,0.018526
static,32,24,2,0.272591
static,32,24,1,0.018458
static,32,24,2,0.272677
static,32,24,1,0.018423
static,32,24,2,0.271713
static,32,24,1,0.018501
static,32,24,2,0.272222
static,32,24,1,0.018431
static,32,24,2,0.272227
static,32,24,1,0.018426
static,32,24,2,0.269857
static,32,24,1,0.018357
static,32,24,2,0.272449
static,32,24,1,0.018397
static,32,24,2,0.272233
static,32,24,1,0.018433
static,32,24,2,0.272229
static,32,24,1,0.018448
static,32,24,2,0.272163
static,32,24,1,0.018311
static,32,24,2,0.267836
static,64,1,1,0.170730
static,64,1,2,0.504003
static,64,1,1,0.170730
static,64,1,2,0.496766
static,64,1,1,0.170604
static,64,1,2,0.498267
static,64,1,1,0.170501
static,64,1,2,0.500485
static,64,1,1,0.170548
static,64,1,2,0.503123
static,64,1,1,0.170528
static,64,1,2,0.503519
static,64,1,1,0.170541
static,64,1,2,0.504734
static,64,1,1,0.170615
static,64,1,2,0.502448
static,64,1,1,0.170511
static,64,1,2,0.503736
static,64,1,1,0.170614
static,64,1,2,0.505916
static,64,1,1,0.170834
static,64,1,2,0.504118
static,64,1,1,0.170956
static,64,1,2,0.503912
static,64,1,1,0.170620
static,64,1,2,0.504028
static,64,1,1,0.170812
static,64,1,2,0.496552
static,64,1,1,0.170646
static,64,1,2,0.498478
static,64,1,1,0.170582
static,64,1,2,0.500927
static,64,1,1,0.170592
static,64,1,2,0.502628
static,64,1,1,0.170557
static,64,1,2,0.505439
static,64,1,1,0.170594
static,64,1,2,0.504480
static,64,1,1,0.170890
static,64,1,2,0.504367
static,64,2,1,0.095463
static,64,2,2,0.402480
static,64,2,1,0.095430
static,64,2,2,0.402308
static,64,2,1,0.095425
static,64,2,2,0.402601
static,64,2,1,0.095395
static,64,2,2,0.405580
static,64,2,1,0.095861
static,64,2,2,0.405833
static,64,2,1,0.095411
static,64,2,2,0.402514
static,64,2,1,0.095348
static,64,2,2,0.402483
static,64,2,1,0.095358
static,64,2,2,0.403247
static,64,2,1,0.095350
static,64,2,2,0.400462
static,64,2,1,0.095378
static,64,2,2,0.400282
static,64,2,1,0.095332
static,64,2,2,0.398750
static,64,2,1,0.095371
static,64,2,2,0.397601
static,64,2,1,0.095379
static,64,2,2,0.396339
static,64,2,1,0.095505
static,64,2,2,0.395702
static,64,2,1,0.095522
static,64,2,2,0.395929
static,64,2,1,0.095459
static,64,2,2,0.396020
static,64,2,1,0.096281
static,64,2,2,0.395993
static,64,2,1,0.095406
static,64,2,2,0.395912
static,64,2,1,0.095930
static,64,2,2,0.403055
static,64,2,1,0.095435
static,64,2,2,0.402453
static,64,3,1,0.071615
static,64,3,2,0.361135
static,64,3,1,0.071612
static,64,3,2,0.357708
static,64,3,1,0.071383
static,64,3,2,0.359018
static,64,3,1,0.071018
static,64,3,2,0.355502
static,64,3,1,0.070961
static,64,3,2,0.352789
static,64,3,1,0.071027
static,64,3,2,0.353175
static,64,3,1,0.071076
static,64,3,2,0.358652
static,64,3,1,0.071127
static,64,3,2,0.359860
static,64,3,1,0.071355
static,64,3,2,0.358346
static,64,3,1,0.071616
static,64,3,2,0.360412
static,64,3,1,0.071001
static,64,3,2,0.358194
static,64,3,1,0.070950
static,64,3,2,0.355299
static,64,3,1,0.071401
static,64,3,2,0.359227
static,64,3,1,0.071034
static,64,3,2,0.352934
static,64,3,1,0.071052
static,64,3,2,0.358800
static,64,3,1,0.071630
static,64,3,2,0.361665
static,64,3,1,0.071079
static,64,3,2,0.362100
static,64,3,1,0.071021
static,64,3,2,0.374686
static,64,3,1,0.071407
static,64,3,2,0.359467
static,64,3,1,0.070977
static,64,3,2,0.354591
static,64,6,1,0.048090
static,64,6,2,0.345191
static,64,6,1,0.048164
static,64,6,2,0.350621
static,64,6,1,0.048116
static,64,6,2,0.349668
static,64,6,1,0.048092
static,64,6,2,0.350469
static,64,6,1,0.048105
static,64,6,2,0.348257
static,64,6,1,0.048431
static,64,6,2,0.351564
static,64,6,1,0.048106
static,64,6,2,0.345449
static,64,6,1,0.048104
static,64,6,2,0.344862
static,64,6,1,0.048190
static,64,6,2,0.350761
static,64,6,1,0.048444
static,64,6,2,0.351027
static,64,6,1,0.048112
static,64,6,2,0.349711
static,64,6,1,0.048089
static,64,6,2,0.346706
static,64,6,1,0.048099
static,64,6,2,0.344872
static,64,6,1,0.048137
static,64,6,2,0.350708
static,64,6,1,0.048122
static,64,6,2,0.344941
static,64,6,1,0.048117
static,64,6,2,0.349604
static,64,6,1,0.048071
static,64,6,2,0.349102
static,64,6,1,0.048050
static,64,6,2,0.349710
static,64,6,1,0.048124
static,64,6,2,0.347303
static,64,6,1,0.048088
static,64,6,2,0.344872
static,64,12,1,0.034476
static,64,12,2,0.339209
static,64,12,1,0.034461
static,64,12,2,0.343580
static,64,12,1,0.034467
static,64,12,2,0.344558
static,64,12,1,0.034430
static,64,12,2,0.344378
static,64,12,1,0.034440
static,64,12,2,0.342793
static,64,12,1,0.034428
static,64,12,2,0.342919
static,64,12,1,0.034456
static,64,12,2,0.339566
static,64,12,1,0.034460
static,64,12,2,0.339101
static,64,12,1,0.034518
static,64,12,2,0.344537
static,64,12,1,0.034394
static,64,12,2,0.342900
static,64,12,1,0.034447
static,64,12,2,0.342583
static,64,12,1,0.034459
static,64,12,2,0.339706
static,64,12,1,0.034452
static,64,12,2,0.339159
static,64,12,1,0.034438
static,64,12,2,0.339047
static,64,12,1,0.034422
static,64,12,2,0.344381
static,64,12,1,0.034449
static,64,12,2,0.344321
static,64,12,1,0.034432
static,64,12,2,0.341010
static,64,12,1,0.034410
static,64,12,2,0.339276
static,64,12,1,0.034412
static,64,12,2,0.339276
static,64,12,1,0.034440
static,64,12,2,0.343981
static,64,24,1,0.034891
static,64,24,2,0.339122
static,64,24,1,0.034875
static,64,24,2,0.344679
static,64,24,1,0.034959
static,64,24,2,0.345519
static,64,24,1,0.034819
static,64,24,2,0.343307
static,64,24,1,0.035036
static,64,24,2,0.344784
static,64,24,1,0.035066
static,64,24,2,0.345398
static,64,24,1,0.034866
static,64,24,2,0.339142
static,64,24,1,0.034885
static,64,24,2,0.339040
static,64,24,1,0.035039
static,64,24,2,0.344813
static,64,24,1,0.034820
static,64,24,2,0.344080
static,64,24,1,0.035081
static,64,24,2,0.344727
static,64,24,1,0.034880
static,64,24,2,0.339387
static,64,24,1,0.034797
static,64,24,2,0.339522
static,64,24,1,0.034998
static,64,24,2,0.345344
static,64,24,1,0.034842
static,64,24,2,0.344285
static,64,24,1,0.034809
static,64,24,2,0.343493
static,64,24,1,0.035036
static,64,24,2,0.344583
static,64,24,1,0.034846
static,64,24,2,0.344644
static,64,24,1,0.034834
static,64,24,2,0.339193
static,64,24,1,0.034879
static,64,24,2,0.344481
dynamic,1,1,1,0.172759
dynamic,1,1,2,0.505390
dynamic,1,1,1,0.172455
dynamic,1,1,2,0.505586
dynamic,1,1,1,0.172491
dynamic,1,1,2,0.497817
dynamic,1,1,1,0.172524
dynamic,1,1,2,0.498038
dynamic,1,1,1,0.172595
dynamic,1,1,2,0.498785
dynamic,1,1,1,0.172434
dynamic,1,1,2,0.500139
dynamic,1,1,1,0.172351
dynamic,1,1,2,0.501590
dynamic,1,1,1,0.172301
dynamic,1,1,2,0.503301
dynamic,1,1,1,0.172315
dynamic,1,1,2,0.505872
dynamic,1,1,1,0.172391
dynamic,1,1,2,0.506045
dynamic,1,1,1,0.172473
dynamic,1,1,2,0.505870
dynamic,1,1,1,0.172677
dynamic,1,1,2,0.505974
dynamic,1,1,1,0.172690
dynamic,1,1,2,0.505262
dynamic,1,1,1,0.172390
dynamic,1,1,2,0.505696
dynamic,1,1,1,0.172569
dynamic,1,1,2,0.505488
dynamic,1,1,1,0.172551
dynamic,1,1,2,0.497871
dynamic,1,1,1,0.172557
dynamic,1,1,2,0.499469
dynamic,1,1,1,0.172475
dynamic,1,1,2,0.500151
dynamic,1,1,1,0.172308
dynamic,1,1,2,0.502117
dynamic,1,1,1,0.172275
dynamic,1,1,2,0.503022
dynamic,1,2,1,0.090912
dynamic,1,2,2,0.264878
dynamic,1,2,1,0.090628
dynamic,1,2,2,0.263830
dynamic,1,2,1,0.090508
dynamic,1,2,2,0.260051
dynamic,1,2,1,0.090406
dynamic,1,2,2,0.263952
dynamic,1,2,1,0.090195
dynamic,1,2,2,0.263859
dynamic,1,2,1,0.090012
dynamic,1,2,2,0.264170
dynamic,1,2,1,0.090067
dynamic,1,2,2,0.259753
dynamic,1,2,1,0.090182
dynamic,1,2,2,0.259720
dynamic,1,2,1,0.090321
dynamic,1,2,2,0.264028
dynamic,1,2,1,0.090351
dynamic,1,2,2,0.272570
dynamic,1,2,1,0.090012
dynamic,1,2,2,0.261136
dynamic,1,2,1,0.090452
dynamic,1,2,2,0.260146
dynamic,1,2,1,0.090317
dynamic,1,2,2,0.260076
dynamic,1,2,1,0.090558
dynamic,1,2,2,0.265850
dynamic,1,2,1,0.090870
dynamic,1,2,2,0.265918
dynamic,1,2,1,0.090871
dynamic,1,2,2,0.262249
dynamic,1,2,1,0.090341
dynamic,1,2,2,0.259902
dynamic,1,2,1,0.090096
dynamic,1,2,2,0.263921
dynamic,1,2,1,0.090909
dynamic,1,2,2,0.266429
dynamic,1,2,1,0.090061
dynamic,1,2,2,0.261579
dynamic,1,3,1,0.062548
dynamic,1,3,2,0.181508
dynamic,1,3,1,0.062662
dynamic,1,3,2,0.183378
dynamic,1,3,1,0.062520
dynamic,1,3,2,0.181255
dynamic,1,3,1,0.062424
dynamic,1,3,2,0.181226
dynamic,1,3,1,0.062354
dynamic,1,3,2,0.181033
dynamic,1,3,1,0.062424
dynamic,1,3,2,0.182635
dynamic,1,3,1,0.062885
dynamic,1,3,2,0.182709
dynamic,1,3,1,0.062695
dynamic,1,3,2,0.181067
dynamic,1,3,1,0.062328
dynamic,1,3,2,0.181248
dynamic,1,3,1,0.062311
dynamic,1,3,2,0.181054
dynamic,1,3,1,0.062642
dynamic,1,3,2,0.182823
dynamic,1,3,1,0.062687
dynamic,1,3,2,0.182137
dynamic,1,3,1,0.062426
dynamic,1,3,2,0.180946
dynamic,1,3,1,0.062307
dynamic,1,3,2,0.181246
dynamic,1,3,1,0.062656
dynamic,1,3,2,0.185771
dynamic,1,3,1,0.062324
dynamic,1,3,2,0.181092
dynamic,1,3,1,0.062561
dynamic,1,3,2,0.181035
dynamic,1,3,1,0.063045
dynamic,1,3,2,0.185575
dynamic,1,3,1,0.062538
dynamic,1,3,2,0.181161
dynamic,1,3,1,0.062455
dynamic,1,3,2,0.181197
dynamic,1,6,1,0.034778
dynamic,1,6,2,0.104031
dynamic,1,6,1,0.034805
dynamic,1,6,2,0.104038
dynamic,1,6,1,0.034829
dynamic,1,6,2,0.104003
dynamic,1,6,1,0.034828
dynamic,1,6,2,0.104032
dynamic,1,6,1,0.034821
dynamic,1,6,2,0.104010
dynamic,1,6,1,0.034725
dynamic,1,6,2,0.104047
dynamic,1,6,1,0.034861
dynamic,1,6,2,0.104012
dynamic,1,6,1,0.034749
dynamic,1,6,2,0.103956
dynamic,1,6,1,0.034789
dynamic,1,6,2,0.104005
dynamic,1,6,1,0.034827
dynamic,1,6,2,0.103957
dynamic,1,6,1,0.034760
dynamic,1,6,2,0.105067
dynamic,1,6,1,0.034718
dynamic,1,6,2,0.104004
dynamic,1,6,1,0.034836
dynamic,1,6,2,0.104089
dynamic,1,6,1,0.034760
dynamic,1,6,2,0.104026
dynamic,1,6,1,0.034806
dynamic,1,6,2,0.104039
dynamic,1,6,1,0.034782
dynamic,1,6,2,0.103969
dynamic,1,6,1,0.034773
dynamic,1,6,2,0.103989
dynamic,1,6,1,0.034837
dynamic,1,6,2,0.104060
dynamic,1,6,1,0.034795
dynamic,1,6,2,0.103924
dynamic,1,6,1,0.034746
dynamic,1,6,2,0.104015
dynamic,1,12,1,0.018574
dynamic,1,12,2,0.054483
dynamic,1,12,1,0.018557
dynamic,1,12,2,0.054525
dynamic,1,12,1,0.018562
dynamic,1,12,2,0.054471
dynamic,1,12,1,0.018565
dynamic,1,12,2,0.054480
dynamic,1,12,1,0.018527
dynamic,1,12,2,0.054466
dynamic,1,12,1,0.018569
dynamic,1,12,2,0.054487
dynamic,1,12,1,0.018533
dynamic,1,12,2,0.054479
dynamic,1,12,1,0.018604
dynamic,1,12,2,0.054493
dynamic,1,12,1,0.018583
dynamic,1,12,2,0.054487
dynamic,1,12,1,0.018562
dynamic,1,12,2,0.054480
dynamic,1,12,1,0.018556
dynamic,1,12,2,0.054515
dynamic,1,12,1,0.018545
dynamic,1,12,2,0.054482
dynamic,1,12,1,0.018553
dynamic,1,12,2,0.054497
dynamic,1,12,1,0.018562
dynamic,1,12,2,0.054475
dynamic,1,12,1,0.018561
dynamic,1,12,2,0.054546
dynamic,1,12,1,0.018552
dynamic,1,12,2,0.054469
dynamic,1,12,1,0.018558
dynamic,1,12,2,0.054477
dynamic,1,12,1,0.018542
dynamic,1,12,2,0.054492
dynamic,1,12,1,0.018549
dynamic,1,12,2,0.054481
dynamic,1,12,1,0.018602
dynamic,1,12,2,0.054510
dynamic,1,24,1,0.011212
dynamic,1,24,2,0.028539
dynamic,1,24,1,0.011249
dynamic,1,24,2,0.028569
dynamic,1,24,1,0.011203
dynamic,1,24,2,0.028506
dynamic,1,24,1,0.011253
dynamic,1,24,2,0.028406
dynamic,1,24,1,0.011286
dynamic,1,24,2,0.028529
dynamic,1,24,1,0.011375
dynamic,1,24,2,0.028553
dynamic,1,24,1,0.011051
dynamic,1,24,2,0.028507
dynamic,1,24,1,0.011330
dynamic,1,24,2,0.028429
dynamic,1,24,1,0.011173
dynamic,1,24,2,0.028426
dynamic,1,24,1,0.011118
dynamic,1,24,2,0.028481
dynamic,1,24,1,0.011139
dynamic,1,24,2,0.028510
dynamic,1,24,1,0.011421
dynamic,1,24,2,0.028537
dynamic,1,24,1,0.011310
dynamic,1,24,2,0.028634
dynamic,1,24,1,0.011293
dynamic,1,24,2,0.028543
dynamic,1,24,1,0.011284
dynamic,1,24,2,0.028544
dynamic,1,24,1,0.011181
dynamic,1,24,2,0.028460
dynamic,1,24,1,0.011306
dynamic,1,24,2,0.028632
dynamic,1,24,1,0.011271
dynamic,1,24,2,0.028562
dynamic,1,24,1,0.011240
dynamic,1,24,2,0.028618
dynamic,1,24,1,0.011326
dynamic,1,24,2,0.028520
dynamic,2,1,1,0.171683
dynamic,2,1,2,0.504898
dynamic,2,1,1,0.171697
dynamic,2,1,2,0.499673
dynamic,2,1,1,0.171730
dynamic,2,1,2,0.502105
dynamic,2,1,1,0.171517
dynamic,2,1,2,0.504801
dynamic,2,1,1,0.171591
dynamic,2,1,2,0.506816
dynamic,2,1,1,0.171736
dynamic,2,1,2,0.504706
dynamic,2,1,1,0.171977
dynamic,2,1,2,0.504799
dynamic,2,1,1,0.171684
dynamic,2,1,2,0.504698
dynamic,2,1,1,0.171731
dynamic,2,1,2,0.498177
dynamic,2,1,1,0.171753
dynamic,2,1,2,0.499526
dynamic,2,1,1,0.171502
dynamic,2,1,2,0.500147
dynamic,2,1,1,0.171610
dynamic,2,1,2,0.503332
dynamic,2,1,1,0.171497
dynamic,2,1,2,0.504293
dynamic,2,1,1,0.171629
dynamic,2,1,2,0.505105
dynamic,2,1,1,0.171836
dynamic,2,1,2,0.504773
dynamic,2,1,1,0.171615
dynamic,2,1,2,0.506083
dynamic,2,1,1,0.171819
dynamic,2,1,2,0.498129
dynamic,2,1,1,0.171878
dynamic,2,1,2,0.499294
dynamic,2,1,1,0.171593
dynamic,2,1,2,0.499399
dynamic,2,1,1,0.171575
dynamic,2,1,2,0.500454
dynamic,2,2,1,0.088791
dynamic,2,2,2,0.259481
dynamic,2,2,1,0.089069
dynamic,2,2,2,0.259658
dynamic,2,2,1,0.089914
dynamic,2,2,2,0.265942
dynamic,2,2,1,0.088791
dynamic,2,2,2,0.263699
dynamic,2,2,1,0.088816
